,,,t,v
,,,0.04432,0.6
,,,0.04436,0.6
,,,0.0444,0.6
,,,0.04444,0.6
,,,0.04448,0.8
,,,0.04452,0.6
,,,0.04456,0.6
,,,0.0446,0.6
,,,0.04464,0.8
,,,0.04468,0.8
,,,0.04472,0.6
,,,0.04476,0.8
,,,0.0448,0.8
,,,0.04484,0.6
,,,0.04488,0.8
,,,0.04492,0.8
,,,0.04496,0.8
,,,0.045,0.8
,,,0.04504,0.8
,,,0.04508,0.8
,,,0.04512,0.8
,,,0.04516,0.8
,,,0.0452,0.8
,,,0.04524,0.8
,,,0.04528,0.8
,,,0.04532,0.8
,,,0.04536,0.8
,,,0.0454,0.8
,,,0.04544,0.8
,,,0.04548,0.8
,,,0.04552,0.8
,,,0.04556,0.8
,,,0.0456,0.8
,,,0.04564,0.8
,,,0.04568,0.8
,,,0.04572,0.8
,,,0.04576,0.8
,,,0.0458,0.8
,,,0.04584,0.8
,,,0.04588,0.8
,,,0.04592,0.8
,,,0.04596,0.8
,,,0.046,0.8
,,,0.04604,0.8
,,,0.04608,1
,,,0.04612,0.8
,,,0.04616,0.8
,,,0.0462,1
,,,0.04624,0.8
,,,0.04628,1
,,,0.04632,1
,,,0.04636,1
,,,0.0464,1
,,,0.04644,1
,,,0.04648,1
,,,0.04652,1
,,,0.04656,0.8
,,,0.0466,1
,,,0.04664,1
,,,0.04668,1
,,,0.04672,1
,,,0.04676,1
,,,0.0468,1
,,,0.04684,1
,,,0.04688,1
,,,0.04692,1
,,,0.04696,1
,,,0.047,1
,,,0.04704,1
,,,0.04708,1.2
,,,0.04712,1
,,,0.04716,1.2
,,,0.0472,1
,,,0.04724,1
,,,0.04728,1
,,,0.04732,1
,,,0.04736,1
,,,0.0474,1
,,,0.04744,1
,,,0.04748,1.2
,,,0.04752,1
,,,0.04756,1.2
,,,0.0476,1.2
,,,0.04764,1.2
,,,0.04768,1
,,,0.04772,1.2
,,,0.04776,1.2
,,,0.0478,1.2
,,,0.04784,1.2
,,,0.04788,1.2
,,,0.04792,1.2
,,,0.04796,1.2
,,,0.048,1.2
,,,0.04804,1.2
,,,0.04808,1.4
,,,0.04812,1.2
,,,0.04816,1.2
,,,0.0482,1.2
,,,0.04824,1.4
,,,0.04828,1.2
,,,0.04832,1.2
,,,0.04836,1.2
,,,0.0484,1.2
,,,0.04844,1.2
,,,0.04848,1.2
,,,0.04852,1.2
,,,0.04856,1.4
,,,0.0486,1.2
,,,0.04864,1.2
,,,0.04868,1.4
,,,0.04872,1.4
,,,0.04876,1.4
,,,0.0488,1.4
,,,0.04884,1.4
,,,0.04888,1.4
,,,0.04892,1.4
,,,0.04896,1.4
,,,0.049,1.4
,,,0.04904,1.4
,,,0.04908,1.4
,,,0.04912,1.4
,,,0.04916,1.4
,,,0.0492,1.4
,,,0.04924,1.4
,,,0.04928,1.4
,,,0.04932,1.4
,,,0.04936,1.4
,,,0.0494,1.4
,,,0.04944,1.4
,,,0.04948,1.4
,,,0.04952,1.4
,,,0.04956,1.4
,,,0.0496,1.6
,,,0.04964,1.4
,,,0.04968,1.6
,,,0.04972,1.6
,,,0.04976,1.6
,,,0.0498,1.6
,,,0.04984,1.6
,,,0.04988,1.6
,,,0.04992,1.4
,,,0.04996,1.6
