,,,t,v
,,,-0.00508,5.8
,,,-0.00504,5.8
,,,-0.005,5.8
,,,-0.00496,5.8
,,,-0.00492,5.6
,,,-0.00488,5.8
,,,-0.00484,5.8
,,,-0.0048,5.8
,,,-0.00476,5.8
,,,-0.00472,5.8
,,,-0.00468,5.8
,,,-0.00464,5.8
,,,-0.0046,5.8
,,,-0.00456,5.6
,,,-0.00452,5.8
,,,-0.00448,5.8
,,,-0.00444,5.6
,,,-0.0044,5.8
,,,-0.00436,5.6
,,,-0.00432,5.8
,,,-0.00428,5.6
,,,-0.00424,5.6
,,,-0.0042,5.6
,,,-0.00416,5.6
,,,-0.00412,5.6
,,,-0.00408,5.6
,,,-0.00404,5.6
,,,-0.004,5.6
,,,-0.00396,5.6
,,,-0.00392,5.6
,,,-0.00388,5.6
,,,-0.00384,5.6
,,,-0.0038,5.6
,,,-0.00376,5.6
,,,-0.00372,5.8
,,,-0.00368,5.8
,,,-0.00364,5.8
,,,-0.0036,5.8
,,,-0.00356,5.8
,,,-0.00352,5.8
,,,-0.00348,6
,,,-0.00344,6
,,,-0.0034,6
,,,-0.00336,6
,,,-0.00332,6
,,,-0.00328,6.2
,,,-0.00324,6.2
,,,-0.0032,6.4
,,,-0.00316,6.6
,,,-0.00312,6.6
,,,-0.00308,6.6
,,,-0.00304,6.6
,,,-0.003,6.6
,,,-0.00296,6.8
,,,-0.00292,6.8
,,,-0.00288,7
,,,-0.00284,7
,,,-0.0028,7.2
,,,-0.00276,7.2
,,,-0.00272,7.2
,,,-0.00268,7.2
,,,-0.00264,7.4
,,,-0.0026,7.4
,,,-0.00256,7.6
,,,-0.00252,7.6
,,,-0.00248,7.6
,,,-0.00244,7.6
,,,-0.0024,7.8
,,,-0.00236,8
,,,-0.00232,8
,,,-0.00228,8
,,,-0.00224,8
,,,-0.0022,8
,,,-0.00216,8.2
,,,-0.00212,8.2
,,,-0.00208,8.2
,,,-0.00204,8.2
,,,-0.002,8.2
,,,-0.00196,8.4
,,,-0.00192,8.4
,,,-0.00188,8.4
,,,-0.00184,8.4
,,,-0.0018,8.4
,,,-0.00176,8.2
,,,-0.00172,8.4
,,,-0.00168,8.4
,,,-0.00164,8.4
,,,-0.0016,8.4
,,,-0.00156,8.4
,,,-0.00152,8.4
,,,-0.00148,8.4
,,,-0.00144,8.4
,,,-0.0014,8.2
,,,-0.00136,8.4
,,,-0.00132,8.4
,,,-0.00128,8.4
,,,-0.00124,8.4
,,,-0.0012,8.4
,,,-0.00116,8.2
,,,-0.00112,8.4
,,,-0.00108,8.2
,,,-0.00104,8.4
,,,-0.001,8.4
,,,-0.00096,8.4
,,,-0.00092,8.4
,,,-0.00088,8.4
,,,-0.00084,8.4
,,,-0.0008,8.4
,,,-0.00076,8.4
,,,-0.00072,8.6
,,,-0.00068,8.6
,,,-0.00064,8.6
,,,-0.0006,8.6
,,,-0.00056,8.6
,,,-0.00052,8.8
,,,-0.00048,8.8
,,,-0.00044,8.8
,,,-0.0004,9
,,,-0.00036,9
,,,-0.00032,9.2
,,,-0.00028,9.2
,,,-0.00024,9.2
,,,-0.0002,9.4
,,,-0.00016,9.4
,,,-0.00012,9.6
,,,-0.00008,9.8
,,,-0.00004,9.8
,,,0,9.8
,,,0.00004,10
,,,0.00008,10
,,,0.00012,10.2
,,,0.00016,10.2
,,,0.0002,10.4
,,,0.00024,10.4
,,,0.00028,10.4
,,,0.00032,10.4
,,,0.00036,10.4
,,,0.0004,10.4
,,,0.00044,10.4
,,,0.00048,10.4
,,,0.00052,10.6
,,,0.00056,10.6
,,,0.0006,10.6
,,,0.00064,10.6
,,,0.00068,10.6
,,,0.00072,10.6
,,,0.00076,10.6
,,,0.0008,10.6
,,,0.00084,10.6
,,,0.00088,10.6
,,,0.00092,10.8
,,,0.00096,10.8
,,,0.001,10.8
,,,0.00104,10.8
,,,0.00108,10.8
,,,0.00112,10.8
,,,0.00116,10.8
,,,0.0012,10.8
,,,0.00124,10.8
,,,0.00128,10.6
,,,0.00132,10.8
,,,0.00136,10.8
,,,0.0014,10.8
,,,0.00144,10.8
,,,0.00148,11
,,,0.00152,10.8
,,,0.00156,10.8
,,,0.0016,10.8
,,,0.00164,10.8
,,,0.00168,10.8
,,,0.00172,11
,,,0.00176,11
,,,0.0018,10.8
,,,0.00184,11
,,,0.00188,10.8
,,,0.00192,11
,,,0.00196,11
,,,0.002,11
,,,0.00204,11
,,,0.00208,11
,,,0.00212,11
,,,0.00216,11
,,,0.0022,11
,,,0.00224,11
,,,0.00228,11
,,,0.00232,11
,,,0.00236,11
,,,0.0024,11
,,,0.00244,11
,,,0.00248,11
,,,0.00252,11
,,,0.00256,11
,,,0.0026,11
,,,0.00264,11
,,,0.00268,11
,,,0.00272,11
,,,0.00276,11.2
,,,0.0028,11
,,,0.00284,11.2
,,,0.00288,11.2
,,,0.00292,11
,,,0.00296,11.2
,,,0.003,11.2
,,,0.00304,11.2
,,,0.00308,11.2
,,,0.00312,11.2
,,,0.00316,11.2
,,,0.0032,11.2
,,,0.00324,11.2
,,,0.00328,11.2
,,,0.00332,11.2
,,,0.00336,11.2
,,,0.0034,11.2
,,,0.00344,11.2
,,,0.00348,11.2
,,,0.00352,11.2
,,,0.00356,11.2
,,,0.0036,11.2
,,,0.00364,11.2
,,,0.00368,11.2
,,,0.00372,11.2
,,,0.00376,11.2
,,,0.0038,11.2
,,,0.00384,11.2
,,,0.00388,11.2
,,,0.00392,11.2
,,,0.00396,11.2
,,,0.004,11.2
,,,0.00404,11.2
,,,0.00408,11.2
,,,0.00412,11.2
,,,0.00416,11.2
,,,0.0042,11.2
,,,0.00424,11.2
,,,0.00428,11.2
,,,0.00432,11.2
,,,0.00436,11.2
,,,0.0044,11.2
,,,0.00444,11.2
,,,0.00448,11.2
,,,0.00452,11.2
,,,0.00456,11.2
,,,0.0046,11.2
,,,0.00464,11.2
,,,0.00468,11.2
,,,0.00472,11.2
,,,0.00476,11.2
,,,0.0048,11.2
,,,0.00484,11.2
,,,0.00488,11.2
,,,0.00492,11.2
,,,0.00496,11.2
,,,0.005,11
,,,0.00504,11
,,,0.00508,11
,,,0.00512,11
,,,0.00516,11
,,,0.0052,11
,,,0.00524,10.8
,,,0.00528,10.6
,,,0.00532,10.6
,,,0.00536,10.6
,,,0.0054,10.4
,,,0.00544,10.2
,,,0.00548,10
,,,0.00552,10
,,,0.00556,9.8
,,,0.0056,9.6
,,,0.00564,9.6
,,,0.00568,9.2
,,,0.00572,9
,,,0.00576,8.8
,,,0.0058,8.8
,,,0.00584,8.6
,,,0.00588,8.4
,,,0.00592,8.4
,,,0.00596,8.2
,,,0.006,8
,,,0.00604,7.6
,,,0.00608,7.6
,,,0.00612,7.4
,,,0.00616,7.2
,,,0.0062,7.2
,,,0.00624,7
,,,0.00628,6.8
,,,0.00632,6.6
,,,0.00636,6.4
,,,0.0064,6.4
,,,0.00644,6.2
,,,0.00648,6
,,,0.00652,6
,,,0.00656,5.8
,,,0.0066,5.6
,,,0.00664,5.4
,,,0.00668,5.2
,,,0.00672,5.2
,,,0.00676,5
,,,0.0068,5
,,,0.00684,4.8
,,,0.00688,4.6
,,,0.00692,4.6
,,,0.00696,4.4
,,,0.007,4.2
,,,0.00704,4.2
,,,0.00708,4
,,,0.00712,4
,,,0.00716,3.8
,,,0.0072,3.8
,,,0.00724,3.6
,,,0.00728,3.6
,,,0.00732,3.4
,,,0.00736,3.2
,,,0.0074,3.2
,,,0.00744,3.2
,,,0.00748,3
,,,0.00752,3
,,,0.00756,3
,,,0.0076,2.8
,,,0.00764,2.6
,,,0.00768,2.6
,,,0.00772,2.4
,,,0.00776,2.4
,,,0.0078,2.4
,,,0.00784,2.4
,,,0.00788,2.2
,,,0.00792,2.2
,,,0.00796,2.2
,,,0.008,2
,,,0.00804,2
,,,0.00808,2
,,,0.00812,1.8
,,,0.00816,1.8
,,,0.0082,1.8
,,,0.00824,1.6
,,,0.00828,1.8
,,,0.00832,1.6
,,,0.00836,1.6
,,,0.0084,1.6
,,,0.00844,1.4
,,,0.00848,1.4
,,,0.00852,1.4
,,,0.00856,1.2
,,,0.0086,1.2
,,,0.00864,1.2
,,,0.00868,1.2
,,,0.00872,1
,,,0.00876,1
,,,0.0088,1
,,,0.00884,1
,,,0.00888,1
,,,0.00892,0.8
,,,0.00896,0.8
,,,0.009,0.8
,,,0.00904,0.8
,,,0.00908,0.6
,,,0.00912,0.8
,,,0.00916,0.6
,,,0.0092,0.6
,,,0.00924,0.8
,,,0.00928,0.6
,,,0.00932,0.6
,,,0.00936,0.6
,,,0.0094,0.4
,,,0.00944,0.4
,,,0.00948,0.4
,,,0.00952,0.6
,,,0.00956,0.4
,,,0.0096,0.4
,,,0.00964,0.4
,,,0.00968,0.4
,,,0.00972,0.4
,,,0.00976,0.2
,,,0.0098,0.4
,,,0.00984,0.4
,,,0.00988,0.2
,,,0.00992,0.2
,,,0.00996,0.2
,,,0.01,0.2
,,,0.01004,0.2
,,,0.01008,0.2
,,,0.01012,0.2
,,,0.01016,0.2
,,,0.0102,0.2
,,,0.01024,0.2
,,,0.01028,0.2
,,,0.01032,0.2
,,,0.01036,0.2
,,,0.0104,0.2
,,,0.01044,0.2
,,,0.01048,0
,,,0.01052,0
,,,0.01056,0.2
,,,0.0106,0
,,,0.01064,0
,,,0.01068,0.2
,,,0.01072,0
,,,0.01076,0
,,,0.0108,0
,,,0.01084,0
,,,0.01088,0
,,,0.01092,0
,,,0.01096,0
,,,0.011,0
,,,0.01104,0
,,,0.01108,0
,,,0.01112,0
,,,0.01116,0
,,,0.0112,0
,,,0.01124,0
,,,0.01128,0
,,,0.01132,0
,,,0.01136,0
,,,0.0114,0
,,,0.01144,0
,,,0.01148,0
,,,0.01152,0
,,,0.01156,0
,,,0.0116,-0.2
,,,0.01164,-0.2
,,,0.01168,-0.2
,,,0.01172,-0.2
,,,0.01176,0
,,,0.0118,0
,,,0.01184,-0.2
,,,0.01188,-0.2
,,,0.01192,-0.2
,,,0.01196,-0.2
,,,0.012,0
,,,0.01204,-0.2
,,,0.01208,-0.2
,,,0.01212,-0.2
,,,0.01216,-0.2
,,,0.0122,-0.2
,,,0.01224,-0.2
,,,0.01228,-0.2
,,,0.01232,-0.2
,,,0.01236,-0.2
,,,0.0124,0
,,,0.01244,0
,,,0.01248,-0.2
,,,0.01252,-0.2
,,,0.01256,-0.2
,,,0.0126,-0.2
,,,0.01264,-0.2
,,,0.01268,-0.2
,,,0.01272,-0.2
,,,0.01276,-0.2
,,,0.0128,-0.2
,,,0.01284,-0.2
,,,0.01288,-0.2
,,,0.01292,-0.2
,,,0.01296,-0.2
,,,0.013,-0.2
,,,0.01304,-0.2
,,,0.01308,-0.2
,,,0.01312,-0.2
,,,0.01316,-0.2
,,,0.0132,-0.2
,,,0.01324,-0.2
,,,0.01328,-0.2
,,,0.01332,-0.2
,,,0.01336,-0.2
,,,0.0134,-0.2
,,,0.01344,-0.2
,,,0.01348,-0.2
,,,0.01352,-0.2
,,,0.01356,-0.2
,,,0.0136,-0.2
,,,0.01364,-0.2
,,,0.01368,0
,,,0.01372,-0.2
,,,0.01376,-0.2
,,,0.0138,-0.2
,,,0.01384,-0.2
,,,0.01388,-0.2
,,,0.01392,-0.2
,,,0.01396,0
,,,0.014,-0.2
,,,0.01404,-0.2
,,,0.01408,-0.2
,,,0.01412,-0.2
,,,0.01416,-0.2
,,,0.0142,-0.2
,,,0.01424,0
,,,0.01428,-0.2
,,,0.01432,-0.2
,,,0.01436,0
,,,0.0144,0
,,,0.01444,0
,,,0.01448,0
,,,0.01452,0
,,,0.01456,0
,,,0.0146,-0.2
,,,0.01464,0
,,,0.01468,-0.2
,,,0.01472,0
,,,0.01476,0
,,,0.0148,0
,,,0.01484,0
,,,0.01488,0
,,,0.01492,0
,,,0.01496,0
,,,0.015,-0.2
,,,0.01504,0
,,,0.01508,0
,,,0.01512,0
,,,0.01516,0
,,,0.0152,0
,,,0.01524,0
,,,0.01528,0
,,,0.01532,0
,,,0.01536,0
,,,0.0154,0
,,,0.01544,0
,,,0.01548,0
,,,0.01552,0
,,,0.01556,0
,,,0.0156,0
,,,0.01564,0
,,,0.01568,0
,,,0.01572,0
,,,0.01576,0
,,,0.0158,0
,,,0.01584,0
,,,0.01588,0
,,,0.01592,0
,,,0.01596,0
,,,0.016,0.2
,,,0.01604,0.2
,,,0.01608,0
,,,0.01612,0
,,,0.01616,0
,,,0.0162,0
,,,0.01624,0
,,,0.01628,0.2
,,,0.01632,0.2
,,,0.01636,0.2
,,,0.0164,0
,,,0.01644,0
,,,0.01648,0
,,,0.01652,0.2
,,,0.01656,0.2
,,,0.0166,0.2
,,,0.01664,0.2
,,,0.01668,0
,,,0.01672,0.2
,,,0.01676,0.2
,,,0.0168,0.2
,,,0.01684,0.2
,,,0.01688,0.2
,,,0.01692,0.2
,,,0.01696,0.2
,,,0.017,0.2
,,,0.01704,0.2
,,,0.01708,0.2
,,,0.01712,0
,,,0.01716,0.2
,,,0.0172,0.2
,,,0.01724,0.2
,,,0.01728,0.4
,,,0.01732,0.2
,,,0.01736,0.2
,,,0.0174,0.2
,,,0.01744,0.2
,,,0.01748,0.4
,,,0.01752,0.4
,,,0.01756,0.2
,,,0.0176,0.2
,,,0.01764,0.4
,,,0.01768,0.4
,,,0.01772,0.4
,,,0.01776,0.4
,,,0.0178,0.4
,,,0.01784,0.2
,,,0.01788,0.2
,,,0.01792,0.4
,,,0.01796,0.4
,,,0.018,0.2
,,,0.01804,0.4
,,,0.01808,0.4
,,,0.01812,0.6
,,,0.01816,0.4
,,,0.0182,0.6
,,,0.01824,0.4
,,,0.01828,0.4
,,,0.01832,0.4
,,,0.01836,0.4
,,,0.0184,0.4
,,,0.01844,0.4
,,,0.01848,0.4
,,,0.01852,0.4
,,,0.01856,0.6
,,,0.0186,0.6
,,,0.01864,0.6
,,,0.01868,0.6
,,,0.01872,0.6
,,,0.01876,0.6
,,,0.0188,0.6
,,,0.01884,0.6
,,,0.01888,0.6
,,,0.01892,0.6
,,,0.01896,0.6
,,,0.019,0.6
,,,0.01904,0.8
,,,0.01908,0.6
,,,0.01912,0.6
,,,0.01916,0.6
,,,0.0192,0.6
,,,0.01924,0.6
,,,0.01928,0.6
,,,0.01932,0.6
,,,0.01936,0.6
,,,0.0194,0.8
,,,0.01944,0.8
,,,0.01948,0.8
,,,0.01952,0.8
,,,0.01956,0.8
,,,0.0196,0.8
,,,0.01964,0.8
,,,0.01968,0.8
,,,0.01972,0.8
,,,0.01976,0.6
,,,0.0198,0.6
,,,0.01984,0.8
,,,0.01988,0.8
,,,0.01992,0.8
,,,0.01996,0.8
,,,0.02,0.8
,,,0.02004,0.8
,,,0.02008,0.8
,,,0.02012,0.8
,,,0.02016,0.8
,,,0.0202,0.8
,,,0.02024,0.8
,,,0.02028,0.8
,,,0.02032,0.8
,,,0.02036,0.8
,,,0.0204,0.8
,,,0.02044,0.8
,,,0.02048,0.8
,,,0.02052,0.8
,,,0.02056,0.8
,,,0.0206,0.8
,,,0.02064,0.8
,,,0.02068,0.8
,,,0.02072,0.8
,,,0.02076,0.8
,,,0.0208,1
,,,0.02084,1
,,,0.02088,1
,,,0.02092,1
,,,0.02096,1
,,,0.021,1
,,,0.02104,1
,,,0.02108,1
,,,0.02112,1
,,,0.02116,1
,,,0.0212,1
,,,0.02124,1.2
,,,0.02128,1
,,,0.02132,1.2
,,,0.02136,1
,,,0.0214,1.2
,,,0.02144,1.2
,,,0.02148,1.2
,,,0.02152,1.2
,,,0.02156,1.2
,,,0.0216,1.2
,,,0.02164,1.2
,,,0.02168,1.2
,,,0.02172,1.2
,,,0.02176,1.2
,,,0.0218,1.2
,,,0.02184,1.4
,,,0.02188,1.4
,,,0.02192,1.4
,,,0.02196,1.4
,,,0.022,1.4
,,,0.02204,1.4
,,,0.02208,1.4
,,,0.02212,1.4
,,,0.02216,1.4
,,,0.0222,1.4
,,,0.02224,1.4
,,,0.02228,1.4
,,,0.02232,1.4
,,,0.02236,1.6
,,,0.0224,1.4
,,,0.02244,1.4
,,,0.02248,1.4
,,,0.02252,1.4
,,,0.02256,1.4
,,,0.0226,1.4
,,,0.02264,1.4
,,,0.02268,1.4
,,,0.02272,1.4
,,,0.02276,1.4
,,,0.0228,1.4
,,,0.02284,1.4
,,,0.02288,1.4
,,,0.02292,1.4
,,,0.02296,1.4
,,,0.023,1.4
,,,0.02304,1.4
,,,0.02308,1.4
,,,0.02312,1.4
,,,0.02316,1.4
,,,0.0232,1.4
,,,0.02324,1.6
,,,0.02328,1.4
,,,0.02332,1.4
,,,0.02336,1.4
,,,0.0234,1.6
,,,0.02344,1.6
,,,0.02348,1.4
,,,0.02352,1.6
,,,0.02356,1.6
,,,0.0236,1.6
,,,0.02364,1.6
,,,0.02368,1.6
,,,0.02372,1.6
,,,0.02376,1.6
,,,0.0238,1.6
,,,0.02384,1.8
,,,0.02388,1.8
,,,0.02392,1.8
,,,0.02396,1.8
,,,0.024,1.8
,,,0.02404,1.8
,,,0.02408,1.8
,,,0.02412,1.8
,,,0.02416,2
,,,0.0242,2
,,,0.02424,2
,,,0.02428,2
,,,0.02432,2
,,,0.02436,2
,,,0.0244,2.2
,,,0.02444,2.2
,,,0.02448,2.2
,,,0.02452,2
,,,0.02456,2.2
,,,0.0246,2.2
,,,0.02464,2.2
,,,0.02468,2.2
,,,0.02472,2.2
,,,0.02476,2.2
,,,0.0248,2.2
,,,0.02484,2.2
,,,0.02488,2.4
,,,0.02492,2.2
,,,0.02496,2.4
,,,0.025,2.4
,,,0.02504,2.2
,,,0.02508,2.4
,,,0.02512,2.4
,,,0.02516,2.2
,,,0.0252,2.4
,,,0.02524,2.4
,,,0.02528,2.4
,,,0.02532,2.4
,,,0.02536,2.4
,,,0.0254,2.2
,,,0.02544,2.2
,,,0.02548,2.2
,,,0.02552,2.4
,,,0.02556,2.2
,,,0.0256,2.2
,,,0.02564,2.2
,,,0.02568,2.2
,,,0.02572,2.2
,,,0.02576,2.2
,,,0.0258,2.4
,,,0.02584,2.2
,,,0.02588,2.4
,,,0.02592,2.4
,,,0.02596,2.2
,,,0.026,2.2
,,,0.02604,2.2
,,,0.02608,2.2
,,,0.02612,2.4
,,,0.02616,2.4
,,,0.0262,2.4
,,,0.02624,2.4
,,,0.02628,2.4
,,,0.02632,2.2
,,,0.02636,2.4
,,,0.0264,2.4
,,,0.02644,2.4
,,,0.02648,2.4
,,,0.02652,2.4
,,,0.02656,2.4
,,,0.0266,2.6
,,,0.02664,2.6
,,,0.02668,2.6
,,,0.02672,2.6
,,,0.02676,2.6
,,,0.0268,2.6
,,,0.02684,2.6
,,,0.02688,2.8
,,,0.02692,2.8
,,,0.02696,2.8
,,,0.027,3
,,,0.02704,3
,,,0.02708,3
,,,0.02712,3
,,,0.02716,3
,,,0.0272,3
,,,0.02724,3.2
,,,0.02728,3.2
,,,0.02732,3.2
,,,0.02736,3.2
,,,0.0274,3.2
,,,0.02744,3.2
,,,0.02748,3.2
,,,0.02752,3.4
,,,0.02756,3.4
,,,0.0276,3.6
,,,0.02764,3.6
,,,0.02768,3.4
,,,0.02772,3.6
,,,0.02776,3.6
,,,0.0278,3.6
,,,0.02784,3.6
,,,0.02788,3.6
,,,0.02792,3.6
,,,0.02796,3.6
,,,0.028,3.6
,,,0.02804,3.6
,,,0.02808,3.6
,,,0.02812,3.6
,,,0.02816,3.6
,,,0.0282,3.6
,,,0.02824,3.6
,,,0.02828,3.6
,,,0.02832,3.6
,,,0.02836,3.6
,,,0.0284,3.6
,,,0.02844,3.6
,,,0.02848,3.6
,,,0.02852,3.6
,,,0.02856,3.6
,,,0.0286,3.6
,,,0.02864,3.6
,,,0.02868,3.6
,,,0.02872,3.6
,,,0.02876,3.4
,,,0.0288,3.6
,,,0.02884,3.6
,,,0.02888,3.6
,,,0.02892,3.4
,,,0.02896,3.6
,,,0.029,3.6
,,,0.02904,3.6
,,,0.02908,3.4
,,,0.02912,3.6
,,,0.02916,3.6
,,,0.0292,3.6
,,,0.02924,3.6
,,,0.02928,3.6
,,,0.02932,3.6
,,,0.02936,3.6
,,,0.0294,3.6
,,,0.02944,3.6
,,,0.02948,3.8
,,,0.02952,3.8
,,,0.02956,3.8
,,,0.0296,4
,,,0.02964,4
,,,0.02968,4
,,,0.02972,4.2
,,,0.02976,4.2
,,,0.0298,4.2
,,,0.02984,4.2
,,,0.02988,4.4
,,,0.02992,4.4
,,,0.02996,4.4
,,,0.03,4.6
,,,0.03004,4.6
,,,0.03008,4.6
,,,0.03012,4.8
,,,0.03016,4.8
,,,0.0302,4.8
,,,0.03024,4.8
,,,0.03028,5
,,,0.03032,5
,,,0.03036,5
,,,0.0304,5
,,,0.03044,5.2
,,,0.03048,5.2
,,,0.03052,5.2
,,,0.03056,5.2
,,,0.0306,5.2
,,,0.03064,5.4
,,,0.03068,5.4
,,,0.03072,5.4
,,,0.03076,5.4
,,,0.0308,5.4
,,,0.03084,5.4
,,,0.03088,5.4
,,,0.03092,5.6
,,,0.03096,5.4
,,,0.031,5.6
,,,0.03104,5.6
,,,0.03108,5.6
,,,0.03112,5.6
,,,0.03116,5.6
,,,0.0312,5.6
,,,0.03124,5.6
,,,0.03128,5.6
,,,0.03132,5.6
,,,0.03136,5.6
,,,0.0314,5.6
,,,0.03144,5.4
,,,0.03148,5.6
,,,0.03152,5.6
,,,0.03156,5.6
,,,0.0316,5.4
,,,0.03164,5.6
,,,0.03168,5.4
,,,0.03172,5.6
,,,0.03176,5.6
,,,0.0318,5.4
,,,0.03184,5.4
,,,0.03188,5.6
,,,0.03192,5.4
,,,0.03196,5.6
,,,0.032,5.6
,,,0.03204,5.4
,,,0.03208,5.6
,,,0.03212,5.6
,,,0.03216,5.6
,,,0.0322,5.6
,,,0.03224,5.6
,,,0.03228,5.6
,,,0.03232,5.6
,,,0.03236,5.8
,,,0.0324,5.8
,,,0.03244,5.8
,,,0.03248,6
,,,0.03252,6
,,,0.03256,6
,,,0.0326,6
,,,0.03264,6.2
,,,0.03268,6.2
,,,0.03272,6.2
,,,0.03276,6.4
,,,0.0328,6.4
,,,0.03284,6.6
,,,0.03288,6.6
,,,0.03292,6.6
,,,0.03296,6.8
,,,0.033,6.8
,,,0.03304,7
,,,0.03308,7.2
,,,0.03312,7.2
,,,0.03316,7.2
,,,0.0332,7.2
,,,0.03324,7.4
,,,0.03328,7.4
,,,0.03332,7.6
,,,0.03336,7.6
,,,0.0334,7.8
,,,0.03344,7.8
,,,0.03348,7.8
,,,0.03352,7.8
,,,0.03356,7.8
,,,0.0336,8
,,,0.03364,8
,,,0.03368,8
,,,0.03372,8.2
,,,0.03376,8.2
,,,0.0338,8.2
,,,0.03384,8.2
,,,0.03388,8.2
,,,0.03392,8.4
,,,0.03396,8.2
,,,0.034,8.4
,,,0.03404,8.4
,,,0.03408,8.4
,,,0.03412,8.4
,,,0.03416,8.4
,,,0.0342,8.4
,,,0.03424,8.4
,,,0.03428,8.4
,,,0.03432,8.4
,,,0.03436,8.4
,,,0.0344,8.4
,,,0.03444,8.4
,,,0.03448,8.4
,,,0.03452,8.4
,,,0.03456,8.4
,,,0.0346,8.4
,,,0.03464,8.4
,,,0.03468,8.4
,,,0.03472,8.4
,,,0.03476,8.4
,,,0.0348,8.4
,,,0.03484,8.2
,,,0.03488,8.4
,,,0.03492,8.4
,,,0.03496,8.4
,,,0.035,8.4
,,,0.03504,8.4
,,,0.03508,8.6
,,,0.03512,8.6
,,,0.03516,8.6
,,,0.0352,8.6
,,,0.03524,8.6
,,,0.03528,8.6
,,,0.03532,8.8
,,,0.03536,8.8
,,,0.0354,8.8
,,,0.03544,8.8
,,,0.03548,9
,,,0.03552,9.2
,,,0.03556,9.2
,,,0.0356,9.4
,,,0.03564,9.4
,,,0.03568,9.4
,,,0.03572,9.6
,,,0.03576,9.6
,,,0.0358,9.8
,,,0.03584,9.8
,,,0.03588,10
,,,0.03592,10.2
,,,0.03596,10.2
,,,0.036,10.2
,,,0.03604,10.2
,,,0.03608,10.2
,,,0.03612,10.4
,,,0.03616,10.4
,,,0.0362,10.4
,,,0.03624,10.4
,,,0.03628,10.4
,,,0.03632,10.4
,,,0.03636,10.6
,,,0.0364,10.6
,,,0.03644,10.6
,,,0.03648,10.6
,,,0.03652,10.6
,,,0.03656,10.6
,,,0.0366,10.6
,,,0.03664,10.6
,,,0.03668,10.6
,,,0.03672,10.6
,,,0.03676,10.8
,,,0.0368,10.8
,,,0.03684,10.8
,,,0.03688,10.8
,,,0.03692,10.8
,,,0.03696,10.8
,,,0.037,10.8
,,,0.03704,10.8
,,,0.03708,10.8
,,,0.03712,10.8
,,,0.03716,10.8
,,,0.0372,10.8
,,,0.03724,10.8
,,,0.03728,10.8
,,,0.03732,10.8
,,,0.03736,10.8
,,,0.0374,11
,,,0.03744,10.8
,,,0.03748,10.8
,,,0.03752,11
,,,0.03756,10.8
,,,0.0376,10.8
,,,0.03764,11
,,,0.03768,10.8
,,,0.03772,10.8
,,,0.03776,11
,,,0.0378,11
,,,0.03784,11
,,,0.03788,11
,,,0.03792,11
,,,0.03796,10.8
,,,0.038,11
,,,0.03804,11
,,,0.03808,11
,,,0.03812,11
,,,0.03816,11
,,,0.0382,11
,,,0.03824,11
,,,0.03828,11
,,,0.03832,11
,,,0.03836,11
,,,0.0384,11.2
,,,0.03844,11
,,,0.03848,11.2
,,,0.03852,11.2
,,,0.03856,11
,,,0.0386,11
,,,0.03864,11
,,,0.03868,11.2
,,,0.03872,11.2
,,,0.03876,11
,,,0.0388,11
,,,0.03884,11
,,,0.03888,11.2
,,,0.03892,11.2
,,,0.03896,11
,,,0.039,11.2
,,,0.03904,11.2
,,,0.03908,11.2
,,,0.03912,11.2
,,,0.03916,11.2
,,,0.0392,11.2
,,,0.03924,11.2
,,,0.03928,11.2
,,,0.03932,11.2
,,,0.03936,11.2
,,,0.0394,11
,,,0.03944,11.2
,,,0.03948,11.2
,,,0.03952,11.2
,,,0.03956,11.2
,,,0.0396,11.2
,,,0.03964,11.2
,,,0.03968,11.2
,,,0.03972,11.2
,,,0.03976,11.2
,,,0.0398,11.2
,,,0.03984,11.2
,,,0.03988,11.2
,,,0.03992,11.2
,,,0.03996,11.2
,,,0.04,11.2
,,,0.04004,11.2
,,,0.04008,11.2
,,,0.04012,11.2
,,,0.04016,11.2
,,,0.0402,11.2
,,,0.04024,11.2
,,,0.04028,11.2
,,,0.04032,11.2
,,,0.04036,11.2
,,,0.0404,11.2
,,,0.04044,11.2
,,,0.04048,11.2
,,,0.04052,11.2
,,,0.04056,11.2
,,,0.0406,11.2
,,,0.04064,11.2
,,,0.04068,11.2
,,,0.04072,11.2
,,,0.04076,11.2
,,,0.0408,11
,,,0.04084,11.2
,,,0.04088,11
,,,0.04092,11
,,,0.04096,11
,,,0.041,11
,,,0.04104,11
,,,0.04108,10.8
,,,0.04112,10.8
,,,0.04116,10.8
,,,0.0412,10.6
,,,0.04124,10.6
,,,0.04128,10.4
,,,0.04132,10.2
,,,0.04136,10.2
,,,0.0414,10
,,,0.04144,9.8
,,,0.04148,9.8
,,,0.04152,9.4
,,,0.04156,9.2
,,,0.0416,9.2
,,,0.04164,8.8
,,,0.04168,8.8
,,,0.04172,8.6
,,,0.04176,8.4
,,,0.0418,8.4
,,,0.04184,8.2
,,,0.04188,8
,,,0.04192,7.8
,,,0.04196,7.6
,,,0.042,7.4
,,,0.04204,7.2
,,,0.04208,7
,,,0.04212,7
,,,0.04216,6.8
,,,0.0422,6.6
,,,0.04224,6.4
,,,0.04228,6.2
,,,0.04232,6.2
,,,0.04236,6
,,,0.0424,5.8
,,,0.04244,5.6
,,,0.04248,5.6
,,,0.04252,5.2
,,,0.04256,5.2
,,,0.0426,5.2
